[24/11/24 13:42:38, INFO, FSL_SAGE_main.py:<module>():404] Using GPU: True
[24/11/24 13:42:40, INFO, FSL_SAGE_main.py:main():107] Aggregation Factor: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
[24/11/24 13:42:40, INFO, FSL_SAGE_main.py:main():112] Random seed: 200
[24/11/24 13:42:40, INFO, FSL_SAGE_main.py:main():113] Alignment interval (l): 10
[24/11/24 13:42:40, INFO, FSL_SAGE_main.py:main():114] Batch Round (h): 5
[24/11/24 13:43:06, INFO, FSL_SAGE_main.py:main():353]  > R  0, for the weighted aggregated final model, testing loss: 2.0409e+00, testing acc: 22.26% ( 2226/10000), training loss: 2.10, training acc: 20.87%
[24/11/24 14:37:52, INFO, FSL_SAGE_main.py:main():353]  > R 128, for the weighted aggregated final model, testing loss: 6.6528e-01, testing acc: 76.96% ( 7696/10000), training loss: 0.76, training acc: 73.46%
[24/11/24 14:38:17, INFO, FSL_SAGE_main.py:main():353]  > R 129, for the weighted aggregated final model, testing loss: 6.8100e-01, testing acc: 76.56% ( 7656/10000), training loss: 0.76, training acc: 73.20%
[24/11/24 14:38:46, INFO, FSL_SAGE_main.py:main():353]  > R 130, for the weighted aggregated final model, testing loss: 6.8289e-01, testing acc: 76.59% ( 7659/10000), training loss: 0.76, training acc: 73.59%
[24/11/24 14:39:11, INFO, FSL_SAGE_main.py:main():353]  > R 131, for the weighted aggregated final model, testing loss: 6.6367e-01, testing acc: 76.96% ( 7696/10000), training loss: 0.75, training acc: 73.88%
[24/11/24 14:39:36, INFO, FSL_SAGE_main.py:main():353]  > R 132, for the weighted aggregated final model, testing loss: 6.6823e-01, testing acc: 77.08% ( 7708/10000), training loss: 0.75, training acc: 73.74%
[24/11/24 14:40:02, INFO, FSL_SAGE_main.py:main():353]  > R 133, for the weighted aggregated final model, testing loss: 6.9302e-01, testing acc: 75.49% ( 7549/10000), training loss: 0.79, training acc: 72.24%
[24/11/24 14:40:27, INFO, FSL_SAGE_main.py:main():353]  > R 134, for the weighted aggregated final model, testing loss: 6.6934e-01, testing acc: 77.21% ( 7721/10000), training loss: 0.75, training acc: 73.69%
[24/11/24 14:40:52, INFO, FSL_SAGE_main.py:main():353]  > R 135, for the weighted aggregated final model, testing loss: 6.6922e-01, testing acc: 77.36% ( 7736/10000), training loss: 0.75, training acc: 74.09%
[24/11/24 14:41:18, INFO, FSL_SAGE_main.py:main():353]  > R 136, for the weighted aggregated final model, testing loss: 6.7505e-01, testing acc: 76.72% ( 7672/10000), training loss: 0.76, training acc: 73.30%
[24/11/24 14:41:43, INFO, FSL_SAGE_main.py:main():353]  > R 137, for the weighted aggregated final model, testing loss: 6.7081e-01, testing acc: 77.07% ( 7707/10000), training loss: 0.75, training acc: 73.81%
[24/11/24 14:42:08, INFO, FSL_SAGE_main.py:main():353]  > R 138, for the weighted aggregated final model, testing loss: 6.5442e-01, testing acc: 77.44% ( 7744/10000), training loss: 0.73, training acc: 74.49%
[24/11/24 14:42:33, INFO, FSL_SAGE_main.py:main():353]  > R 139, for the weighted aggregated final model, testing loss: 6.5879e-01, testing acc: 77.00% ( 7700/10000), training loss: 0.74, training acc: 73.96%
[24/11/24 14:43:02, INFO, FSL_SAGE_main.py:main():353]  > R 140, for the weighted aggregated final model, testing loss: 6.6420e-01, testing acc: 77.31% ( 7731/10000), training loss: 0.75, training acc: 73.93%
[24/11/24 14:43:27, INFO, FSL_SAGE_main.py:main():353]  > R 141, for the weighted aggregated final model, testing loss: 6.7677e-01, testing acc: 76.87% ( 7687/10000), training loss: 0.76, training acc: 73.37%
[24/11/24 14:43:52, INFO, FSL_SAGE_main.py:main():353]  > R 142, for the weighted aggregated final model, testing loss: 6.6108e-01, testing acc: 77.30% ( 7730/10000), training loss: 0.75, training acc: 73.65%
[24/11/24 14:44:18, INFO, FSL_SAGE_main.py:main():353]  > R 143, for the weighted aggregated final model, testing loss: 6.6353e-01, testing acc: 77.29% ( 7729/10000), training loss: 0.75, training acc: 73.92%
[24/11/24 14:44:43, INFO, FSL_SAGE_main.py:main():353]  > R 144, for the weighted aggregated final model, testing loss: 6.5322e-01, testing acc: 78.07% ( 7807/10000), training loss: 0.73, training acc: 74.34%
[24/11/24 14:45:08, INFO, FSL_SAGE_main.py:main():353]  > R 145, for the weighted aggregated final model, testing loss: 6.5503e-01, testing acc: 77.64% ( 7764/10000), training loss: 0.74, training acc: 74.30%
[24/11/24 14:45:33, INFO, FSL_SAGE_main.py:main():353]  > R 146, for the weighted aggregated final model, testing loss: 6.5610e-01, testing acc: 77.49% ( 7749/10000), training loss: 0.73, training acc: 74.40%
[24/11/24 14:45:59, INFO, FSL_SAGE_main.py:main():353]  > R 147, for the weighted aggregated final model, testing loss: 6.5521e-01, testing acc: 77.48% ( 7748/10000), training loss: 0.73, training acc: 74.47%
[24/11/24 14:46:24, INFO, FSL_SAGE_main.py:main():353]  > R 148, for the weighted aggregated final model, testing loss: 6.6185e-01, testing acc: 77.30% ( 7730/10000), training loss: 0.74, training acc: 74.07%
[24/11/24 14:46:49, INFO, FSL_SAGE_main.py:main():353]  > R 149, for the weighted aggregated final model, testing loss: 6.5458e-01, testing acc: 77.55% ( 7755/10000), training loss: 0.74, training acc: 73.85%
[24/11/24 14:47:17, INFO, FSL_SAGE_main.py:main():353]  > R 150, for the weighted aggregated final model, testing loss: 6.7619e-01, testing acc: 76.92% ( 7692/10000), training loss: 0.74, training acc: 74.18%
[24/11/24 14:47:43, INFO, FSL_SAGE_main.py:main():353]  > R 151, for the weighted aggregated final model, testing loss: 6.5377e-01, testing acc: 76.99% ( 7699/10000), training loss: 0.73, training acc: 74.66%
[24/11/24 14:48:08, INFO, FSL_SAGE_main.py:main():353]  > R 152, for the weighted aggregated final model, testing loss: 6.6394e-01, testing acc: 77.09% ( 7709/10000), training loss: 0.73, training acc: 74.54%
[24/11/24 14:48:33, INFO, FSL_SAGE_main.py:main():353]  > R 153, for the weighted aggregated final model, testing loss: 6.5965e-01, testing acc: 77.61% ( 7761/10000), training loss: 0.72, training acc: 74.74%
[24/11/24 14:48:59, INFO, FSL_SAGE_main.py:main():353]  > R 154, for the weighted aggregated final model, testing loss: 6.5606e-01, testing acc: 77.34% ( 7734/10000), training loss: 0.73, training acc: 74.62%
[24/11/24 14:49:24, INFO, FSL_SAGE_main.py:main():353]  > R 155, for the weighted aggregated final model, testing loss: 6.8561e-01, testing acc: 76.70% ( 7670/10000), training loss: 0.74, training acc: 73.78%
[24/11/24 14:49:50, INFO, FSL_SAGE_main.py:main():353]  > R 156, for the weighted aggregated final model, testing loss: 6.4500e-01, testing acc: 77.57% ( 7757/10000), training loss: 0.72, training acc: 74.98%
[24/11/24 14:50:15, INFO, FSL_SAGE_main.py:main():353]  > R 157, for the weighted aggregated final model, testing loss: 6.4488e-01, testing acc: 77.80% ( 7780/10000), training loss: 0.73, training acc: 74.68%
[24/11/24 14:50:40, INFO, FSL_SAGE_main.py:main():353]  > R 158, for the weighted aggregated final model, testing loss: 6.5814e-01, testing acc: 77.38% ( 7738/10000), training loss: 0.73, training acc: 74.36%
[24/11/24 14:51:06, INFO, FSL_SAGE_main.py:main():353]  > R 159, for the weighted aggregated final model, testing loss: 6.5872e-01, testing acc: 77.07% ( 7707/10000), training loss: 0.73, training acc: 74.47%
[24/11/24 14:51:34, INFO, FSL_SAGE_main.py:main():353]  > R 160, for the weighted aggregated final model, testing loss: 6.6767e-01, testing acc: 77.30% ( 7730/10000), training loss: 0.75, training acc: 73.68%
[24/11/24 14:51:59, INFO, FSL_SAGE_main.py:main():353]  > R 161, for the weighted aggregated final model, testing loss: 6.5341e-01, testing acc: 77.81% ( 7781/10000), training loss: 0.73, training acc: 74.77%
[24/11/24 14:52:25, INFO, FSL_SAGE_main.py:main():353]  > R 162, for the weighted aggregated final model, testing loss: 6.6081e-01, testing acc: 77.77% ( 7777/10000), training loss: 0.73, training acc: 74.48%
[24/11/24 14:52:50, INFO, FSL_SAGE_main.py:main():353]  > R 163, for the weighted aggregated final model, testing loss: 6.5085e-01, testing acc: 77.67% ( 7767/10000), training loss: 0.72, training acc: 74.64%
[24/11/24 14:53:15, INFO, FSL_SAGE_main.py:main():353]  > R 164, for the weighted aggregated final model, testing loss: 6.5128e-01, testing acc: 77.49% ( 7749/10000), training loss: 0.72, training acc: 74.80%
[24/11/24 14:53:41, INFO, FSL_SAGE_main.py:main():353]  > R 165, for the weighted aggregated final model, testing loss: 6.4223e-01, testing acc: 77.99% ( 7799/10000), training loss: 0.72, training acc: 74.91%
[24/11/24 14:54:06, INFO, FSL_SAGE_main.py:main():353]  > R 166, for the weighted aggregated final model, testing loss: 6.3868e-01, testing acc: 78.21% ( 7821/10000), training loss: 0.71, training acc: 75.05%
[24/11/24 14:54:31, INFO, FSL_SAGE_main.py:main():353]  > R 167, for the weighted aggregated final model, testing loss: 6.4055e-01, testing acc: 78.11% ( 7811/10000), training loss: 0.71, training acc: 75.17%
[24/11/24 14:54:57, INFO, FSL_SAGE_main.py:main():353]  > R 168, for the weighted aggregated final model, testing loss: 6.4396e-01, testing acc: 77.66% ( 7766/10000), training loss: 0.71, training acc: 74.86%
[24/11/24 14:55:22, INFO, FSL_SAGE_main.py:main():353]  > R 169, for the weighted aggregated final model, testing loss: 6.3962e-01, testing acc: 77.86% ( 7786/10000), training loss: 0.71, training acc: 75.11%
[24/11/24 14:55:50, INFO, FSL_SAGE_main.py:main():353]  > R 170, for the weighted aggregated final model, testing loss: 6.3223e-01, testing acc: 78.39% ( 7839/10000), training loss: 0.70, training acc: 75.39%
[24/11/24 14:56:16, INFO, FSL_SAGE_main.py:main():353]  > R 171, for the weighted aggregated final model, testing loss: 6.3561e-01, testing acc: 78.12% ( 7812/10000), training loss: 0.70, training acc: 75.39%
[24/11/24 14:56:41, INFO, FSL_SAGE_main.py:main():353]  > R 172, for the weighted aggregated final model, testing loss: 6.3792e-01, testing acc: 78.04% ( 7804/10000), training loss: 0.71, training acc: 74.86%
[24/11/24 14:57:06, INFO, FSL_SAGE_main.py:main():353]  > R 173, for the weighted aggregated final model, testing loss: 6.5003e-01, testing acc: 77.48% ( 7748/10000), training loss: 0.71, training acc: 75.06%
[24/11/24 14:57:32, INFO, FSL_SAGE_main.py:main():353]  > R 174, for the weighted aggregated final model, testing loss: 6.5085e-01, testing acc: 77.91% ( 7791/10000), training loss: 0.72, training acc: 74.56%
[24/11/24 14:57:57, INFO, FSL_SAGE_main.py:main():353]  > R 175, for the weighted aggregated final model, testing loss: 6.3272e-01, testing acc: 78.39% ( 7839/10000), training loss: 0.71, training acc: 74.77%
[24/11/24 14:58:22, INFO, FSL_SAGE_main.py:main():353]  > R 176, for the weighted aggregated final model, testing loss: 6.3128e-01, testing acc: 78.14% ( 7814/10000), training loss: 0.70, training acc: 75.57%
[24/11/24 14:58:48, INFO, FSL_SAGE_main.py:main():353]  > R 177, for the weighted aggregated final model, testing loss: 6.4972e-01, testing acc: 77.34% ( 7734/10000), training loss: 0.73, training acc: 74.31%
[24/11/24 14:59:13, INFO, FSL_SAGE_main.py:main():353]  > R 178, for the weighted aggregated final model, testing loss: 6.3588e-01, testing acc: 78.18% ( 7818/10000), training loss: 0.70, training acc: 75.25%
[24/11/24 14:59:38, INFO, FSL_SAGE_main.py:main():353]  > R 179, for the weighted aggregated final model, testing loss: 6.3764e-01, testing acc: 77.90% ( 7790/10000), training loss: 0.71, training acc: 75.40%
[24/11/24 15:00:07, INFO, FSL_SAGE_main.py:main():353]  > R 180, for the weighted aggregated final model, testing loss: 6.3361e-01, testing acc: 77.94% ( 7794/10000), training loss: 0.71, training acc: 75.42%
[24/11/24 15:00:32, INFO, FSL_SAGE_main.py:main():353]  > R 181, for the weighted aggregated final model, testing loss: 6.4253e-01, testing acc: 78.03% ( 7803/10000), training loss: 0.72, training acc: 74.93%
[24/11/24 15:00:57, INFO, FSL_SAGE_main.py:main():353]  > R 182, for the weighted aggregated final model, testing loss: 6.2682e-01, testing acc: 78.31% ( 7831/10000), training loss: 0.70, training acc: 75.69%
[24/11/24 15:01:23, INFO, FSL_SAGE_main.py:main():353]  > R 183, for the weighted aggregated final model, testing loss: 6.2254e-01, testing acc: 78.46% ( 7846/10000), training loss: 0.69, training acc: 75.62%
[24/11/24 15:01:48, INFO, FSL_SAGE_main.py:main():353]  > R 184, for the weighted aggregated final model, testing loss: 6.5677e-01, testing acc: 77.50% ( 7750/10000), training loss: 0.72, training acc: 74.94%
[24/11/24 15:02:13, INFO, FSL_SAGE_main.py:main():353]  > R 185, for the weighted aggregated final model, testing loss: 6.3774e-01, testing acc: 77.95% ( 7795/10000), training loss: 0.71, training acc: 75.18%
[24/11/24 15:02:38, INFO, FSL_SAGE_main.py:main():353]  > R 186, for the weighted aggregated final model, testing loss: 6.4970e-01, testing acc: 77.54% ( 7754/10000), training loss: 0.72, training acc: 74.87%
[24/11/24 15:03:04, INFO, FSL_SAGE_main.py:main():353]  > R 187, for the weighted aggregated final model, testing loss: 6.3318e-01, testing acc: 78.48% ( 7848/10000), training loss: 0.69, training acc: 75.69%
[24/11/24 15:03:29, INFO, FSL_SAGE_main.py:main():353]  > R 188, for the weighted aggregated final model, testing loss: 6.3301e-01, testing acc: 78.50% ( 7850/10000), training loss: 0.69, training acc: 76.11%
[24/11/24 15:03:54, INFO, FSL_SAGE_main.py:main():353]  > R 189, for the weighted aggregated final model, testing loss: 6.2311e-01, testing acc: 78.33% ( 7833/10000), training loss: 0.68, training acc: 76.03%
[24/11/24 15:04:22, INFO, FSL_SAGE_main.py:main():353]  > R 190, for the weighted aggregated final model, testing loss: 6.4338e-01, testing acc: 77.57% ( 7757/10000), training loss: 0.70, training acc: 75.45%
[24/11/24 15:04:48, INFO, FSL_SAGE_main.py:main():353]  > R 191, for the weighted aggregated final model, testing loss: 6.4083e-01, testing acc: 78.13% ( 7813/10000), training loss: 0.70, training acc: 75.50%
[24/11/24 15:05:13, INFO, FSL_SAGE_main.py:main():353]  > R 192, for the weighted aggregated final model, testing loss: 6.4143e-01, testing acc: 78.02% ( 7802/10000), training loss: 0.70, training acc: 75.52%
[24/11/24 15:05:39, INFO, FSL_SAGE_main.py:main():353]  > R 193, for the weighted aggregated final model, testing loss: 6.4259e-01, testing acc: 78.09% ( 7809/10000), training loss: 0.71, training acc: 75.37%
[24/11/24 15:06:04, INFO, FSL_SAGE_main.py:main():353]  > R 194, for the weighted aggregated final model, testing loss: 6.2502e-01, testing acc: 78.93% ( 7893/10000), training loss: 0.69, training acc: 75.90%
[24/11/24 15:06:29, INFO, FSL_SAGE_main.py:main():353]  > R 195, for the weighted aggregated final model, testing loss: 6.3182e-01, testing acc: 78.25% ( 7825/10000), training loss: 0.69, training acc: 75.76%
[24/11/24 15:06:54, INFO, FSL_SAGE_main.py:main():353]  > R 196, for the weighted aggregated final model, testing loss: 6.3431e-01, testing acc: 78.02% ( 7802/10000), training loss: 0.69, training acc: 75.94%
[24/11/24 15:07:20, INFO, FSL_SAGE_main.py:main():353]  > R 197, for the weighted aggregated final model, testing loss: 6.2248e-01, testing acc: 78.87% ( 7887/10000), training loss: 0.68, training acc: 76.24%
[24/11/24 15:07:45, INFO, FSL_SAGE_main.py:main():353]  > R 198, for the weighted aggregated final model, testing loss: 6.2230e-01, testing acc: 78.71% ( 7871/10000), training loss: 0.68, training acc: 76.26%
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():353]  > R 199, for the weighted aggregated final model, testing loss: 6.4581e-01, testing acc: 78.11% ( 7811/10000), training loss: 0.70, training acc: 75.36%
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():355] The total running time for all rounds is 5130.68 seconds
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():365] [NOTICE] Saved results to '../saves/cifar-iid-K3U3E1BR5-200-241124-134238/results.json'.
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():382] Testing accuracy: [0.2226, 0.3167, 0.3807, 0.3933, 0.4045, 0.4045, 0.4111, 0.4418, 0.4553, 0.4323, 0.4977, 0.4895, 0.5172, 0.5376, 0.5484, 0.5442, 0.5758, 0.5341, 0.5743, 0.5853, 0.5974, 0.6133, 0.6193, 0.6197, 0.6282, 0.6362, 0.6379, 0.6401, 0.6368, 0.6481, 0.644, 0.6597, 0.6539, 0.6631, 0.6595, 0.674, 0.6758, 0.6709, 0.6775, 0.6754, 0.6782, 0.6826, 0.694, 0.6857, 0.6933, 0.6938, 0.6886, 0.7025, 0.7038, 0.6953, 0.7001, 0.7043, 0.7041, 0.7109, 0.7107, 0.7156, 0.7141, 0.7134, 0.7168, 0.7169, 0.7215, 0.7259, 0.7272, 0.7237, 0.7283, 0.7285, 0.7301, 0.7266, 0.736, 0.7334, 0.7319, 0.736, 0.7324, 0.7294, 0.7373, 0.7441, 0.7474, 0.7344, 0.7358, 0.7324, 0.7411, 0.7418, 0.7499, 0.7485, 0.7508, 0.7491, 0.7524, 0.744, 0.7491, 0.745, 0.7544, 0.7506, 0.7506, 0.7545, 0.7548, 0.7527, 0.7579, 0.7493, 0.7563, 0.7628, 0.752, 0.749, 0.7544, 0.7475, 0.7554, 0.7579, 0.7522, 0.7612, 0.7594, 0.7601, 0.7581, 0.7616, 0.7569, 0.7636, 0.7669, 0.7646, 0.7576, 0.7632, 0.7616, 0.7657, 0.7588, 0.7579, 0.7675, 0.7625, 0.7743, 0.7684, 0.7696, 0.767, 0.7696, 0.7656, 0.7659, 0.7696, 0.7708, 0.7549, 0.7721, 0.7736, 0.7672, 0.7707, 0.7744, 0.77, 0.7731, 0.7687, 0.773, 0.7729, 0.7807, 0.7764, 0.7749, 0.7748, 0.773, 0.7755, 0.7692, 0.7699, 0.7709, 0.7761, 0.7734, 0.767, 0.7757, 0.778, 0.7738, 0.7707, 0.773, 0.7781, 0.7777, 0.7767, 0.7749, 0.7799, 0.7821, 0.7811, 0.7766, 0.7786, 0.7839, 0.7812, 0.7804, 0.7748, 0.7791, 0.7839, 0.7814, 0.7734, 0.7818, 0.779, 0.7794, 0.7803, 0.7831, 0.7846, 0.775, 0.7795, 0.7754, 0.7848, 0.785, 0.7833, 0.7757, 0.7813, 0.7802, 0.7809, 0.7893, 0.7825, 0.7802, 0.7887, 0.7871, 0.7811]
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():383] Testing loss: [2.0408808626706088, 1.804605674140061, 1.6825302929817876, 1.6225324823886533, 1.645298295383212, 1.635066646563856, 1.5892698885519294, 1.509764927852003, 1.4860762327532224, 1.5468513814708855, 1.3940317027176483, 1.379268130169639, 1.3182239230675032, 1.2618682263772698, 1.232937965211989, 1.2435984113548375, 1.1811069597171833, 1.2725526396232316, 1.1767788770832592, 1.1605306999592842, 1.1156584944906114, 1.0943270287936246, 1.0774691663210905, 1.0794621728643585, 1.0497066423862795, 1.0419467219823524, 1.0238980303836773, 1.0236237562155421, 1.0267557818678361, 0.9952429397196709, 1.0026540069640437, 0.9808969399597072, 0.991243852090232, 0.9575177287753625, 0.9610006333906439, 0.9439476064488858, 0.9302691575847094, 0.9295471038999437, 0.9103216913681996, 0.9176267626919324, 0.9247289435772956, 0.8967696541472326, 0.8747960728935048, 0.8974004644381849, 0.8742684601228449, 0.8762900014466877, 0.8750297057477734, 0.8522668299795706, 0.852262665199328, 0.8638304185263718, 0.8659495462345171, 0.8495701151558116, 0.8528490647484984, 0.8309332200243503, 0.833182731761208, 0.8118580625027041, 0.8284785838066777, 0.8336131866974167, 0.8143936682351028, 0.8084319603594043, 0.8046676448628872, 0.7967939127849627, 0.7862834704073169, 0.7967892243892332, 0.7943841007691396, 0.7849750496164153, 0.7826741549033153, 0.7996138703973987, 0.7638962578169907, 0.7831567729575725, 0.7700603483598444, 0.7734604221356066, 0.7747924527789973, 0.7830541428131393, 0.7631084805802454, 0.7460351439216469, 0.7468053226983999, 0.7643396160270595, 0.7474028121066999, 0.75829106720188, 0.7501046280317669, 0.7434244838696492, 0.7276956186264376, 0.7389207327667671, 0.7188743711272373, 0.7277770031102097, 0.7227198319344581, 0.730942311166208, 0.7215427401699598, 0.7305995512612259, 0.7173588166508493, 0.7267850682705264, 0.7370132902000524, 0.7149636481381669, 0.7128789172142367, 0.7209769819356218, 0.7090695130674145, 0.7290651537949526, 0.716886750882185, 0.6898391175119183, 0.7169435492044762, 0.7242767867408221, 0.7179931307895274, 0.7319693376746359, 0.7071607063842725, 0.6923946443992325, 0.713963132115859, 0.6878771461263488, 0.6932168346417101, 0.6940085027791276, 0.6943372024011009, 0.687878205051905, 0.6962416707714901, 0.6812420808061769, 0.6763385251353059, 0.6806307389766355, 0.6913062383102465, 0.6800503025326547, 0.6786905904359455, 0.6742938568320456, 0.687907467914533, 0.6988739639143401, 0.6757268004025085, 0.6852058711685712, 0.6718970989879174, 0.6669505796855009, 0.6694014694871782, 0.6727460230453105, 0.665281255788441, 0.6809950791582277, 0.6828937832313248, 0.6636685959145993, 0.6682304313665703, 0.6930189098738417, 0.6693398477155951, 0.6692182731024826, 0.6750549775890157, 0.6708138038085986, 0.6544191799586332, 0.6587899429134175, 0.6641967824742764, 0.6767720014234132, 0.6610775174973886, 0.6635276750673221, 0.6532152653494968, 0.6550326483159126, 0.6561010891123663, 0.6552108767666395, 0.6618545685387864, 0.6545753052717522, 0.6761895112598999, 0.6537739574154721, 0.6639351497722578, 0.6596516604664959, 0.6560649226737928, 0.6856123514567749, 0.645003050188475, 0.6448821927173228, 0.6581390715098079, 0.6587164541588554, 0.6676689224152625, 0.6534078528609457, 0.660809407505808, 0.6508505280259289, 0.6512818400618396, 0.6422332140463817, 0.6386788268632526, 0.6405491229099564, 0.643963418429411, 0.6396222695519652, 0.6322289524199087, 0.6356138620949998, 0.6379157078417041, 0.6500253171860417, 0.6508505091636996, 0.6327177995367895, 0.6312821088712427, 0.6497166794312151, 0.6358816521831706, 0.6376430844958825, 0.6336101323743409, 0.6425288802460779, 0.6268160196044777, 0.622544751891607, 0.6567661064335063, 0.6377398296247555, 0.6497023165980472, 0.6331788120390494, 0.6330062905444375, 0.6231060197836236, 0.6433816518210158, 0.6408275901516781, 0.6414256046844434, 0.6425930846341049, 0.6250153549864322, 0.6318158058426048, 0.6343052406099778, 0.6224829773359661, 0.6223047681247131, 0.6458059107955498]
[24/11/24 15:08:10, INFO, FSL_SAGE_main.py:main():384] Training accuracy: [0.20868834753390136, 0.2780711228449138, 0.32051282051282054, 0.34255370214808595, 0.3564342573702948, 0.3555742229689188, 0.3654546181847274, 0.39927597103884155, 0.40387615504620183, 0.3921356854274171, 0.438117524700988, 0.4328173126925077, 0.4563582543301732, 0.49011960478419136, 0.4926997079883195, 0.4955398215928637, 0.5136805472218888, 0.48395935837433496, 0.5220808832353294, 0.5287211488459539, 0.5421016840673627, 0.5534021360854434, 0.5635225409016361, 0.5555622224888995, 0.5642425697027881, 0.5771230849233969, 0.5834433377335093, 0.5795631825273011, 0.5774230969238769, 0.5886235449417977, 0.5990439617584703, 0.5995239809592384, 0.5999639985599424, 0.6076443057722309, 0.6068642745709828, 0.6133845353814152, 0.6262650506020241, 0.6198447937917517, 0.6285451418056722, 0.625105004200168, 0.6215648625945038, 0.6336453458138326, 0.6375455018200729, 0.6361854474178967, 0.639885595423817, 0.6421456858274331, 0.6493859754390175, 0.6542061682467298, 0.6517460698427937, 0.6496659866394656, 0.6559262370494819, 0.656826273050922, 0.655646225849034, 0.6656266250650026, 0.6612864514580583, 0.6697867914716589, 0.6677267090683627, 0.6687867514700588, 0.6705268210728429, 0.6817472698907956, 0.6740269610784432, 0.6779871194847794, 0.6844873794951798, 0.6782871314852594, 0.6772870914836594, 0.6814472578903156, 0.6830073202928117, 0.6812672506900276, 0.6940677627105084, 0.6901276051042041, 0.6882875315012601, 0.6943677747109884, 0.6911876475059002, 0.6879475179007161, 0.6951478059122365, 0.7000480019200768, 0.6935877435097404, 0.6896075843033721, 0.6965078603144126, 0.6949877995119805, 0.6997679907196288, 0.6998679947197888, 0.6991479659186367, 0.7054682187287491, 0.7090083603344134, 0.703088123524941, 0.7056682267290691, 0.7019680787231489, 0.7065682627305092, 0.702908116324653, 0.7121284851394056, 0.7103084123364934, 0.7078683147325893, 0.7117684707388295, 0.7159086363454538, 0.7138085523420937, 0.719188767550702, 0.7140285611424457, 0.7112284491379656, 0.717808712348494, 0.7144685787431497, 0.7089283571342854, 0.7140685627425097, 0.704208168326733, 0.7127485099403976, 0.7229489179567182, 0.7098883955358214, 0.7251090043601744, 0.7253690147605905, 0.7209688387535501, 0.7222888915556622, 0.7261690467618704, 0.71846873874955, 0.7281691267650706, 0.7273490939637586, 0.7242289691587663, 0.7287691507660307, 0.7312692507700308, 0.7349093963758551, 0.734489379575183, 0.7279491179647186, 0.71806872274891, 0.733229329173167, 0.7292691707668306, 0.7390295611824473, 0.734049361974479, 0.7353894155766231, 0.733809352374095, 0.734649385975439, 0.7319892795711829, 0.735929437177487, 0.7388495539821592, 0.7374294971798872, 0.7223688947557902, 0.7368694747789911, 0.7408696347853914, 0.733009320372815, 0.7381095243809752, 0.7449297971918877, 0.7396295851834074, 0.7393295731829274, 0.733669346773871, 0.7364694587783511, 0.7391895675827033, 0.7433697347893916, 0.7430097203888155, 0.7440297611904476, 0.7447497899915997, 0.7406696267850714, 0.7385095403816153, 0.7417696707868314, 0.7466498659946398, 0.7454498179927197, 0.7474098963958559, 0.7461698467938718, 0.7378095123804952, 0.749789991599664, 0.7467698707948318, 0.7435897435897436, 0.7446697867914717, 0.7367894715788632, 0.7477099083963359, 0.7447697907916316, 0.7463898555942238, 0.7480099203968159, 0.749089963598544, 0.750530021200848, 0.7517300692027681, 0.748609944397776, 0.7511100444017761, 0.7538701548061922, 0.7539301572062882, 0.748609944397776, 0.7505500220008801, 0.7456098243929757, 0.7476899075963038, 0.7557102284091364, 0.7430697227889116, 0.7525301012040482, 0.7539901596063843, 0.7541901676067043, 0.749269970798832, 0.7568702748109924, 0.7561502460098404, 0.7494499779991199, 0.7517900716028642, 0.7487499499979999, 0.7568902756110244, 0.7611104444177768, 0.7603104124164967, 0.7544901796071843, 0.7550302012080483, 0.7552102084083363, 0.7537301492059683, 0.7589903596143845, 0.7576103044121765, 0.7593503740149606, 0.7624304972198888, 0.7625905036201448, 0.7535901436057443]
